date/time	settlement id	type	order id	sku	quantity	marketplace	fulfillment	order city	order state	order postal	product sales	shipping credits	gift wrap credits	promotional rebates	sales tax collected	selling fees	fba fees	other transaction fees	other	total	description
2016-12-15	6248628851	Service Fee									0	0	0	0	0	0	0	0	-3.00	-3.00	FBA Inventory Placement Service Fee
2016-12-15	6248628851	Order	116-5727064-8103400	DJR-EAJ-9EG	1	amazon.com	Amazon	SANTA CRUZ	CA	95065-9612	258.99	0	0	0	0	-20.72	-9.44	0	0	228.83	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-15	6248628851	Order	114-6522012-1076248	XWZ-IMR-COU	1	amazon.com	Amazon	canton	ohio	44705	299.99	0	0	0	0	-24.00	-9.79	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-15	6248628851	Order	104-0240747-5842607	XWZ-IMR-COU	1	amazon.com	Amazon	CLEVELAND	OHIO	44143-2344	299.99	0	0	0	0	-24.00	-9.79	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-15	6248628851	Order	002-8415821-1289864	18C-NQA-647	1	amazon.com	Amazon	Mount Jackson	VA	22842-2909	97.99	0	0	0	0	-14.70	-9.09	0	0	74.20	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Chili Red
2016-12-15	6248628851	Order	114-0885310-0029864	YLP-CO7-MYJ	1	amazon.com	Amazon	ADRIAN	MI	49221-9264	77.98	0	0	0	0	-6.24	-2.88	0	0	68.86	Canon PowerShot ELPH 160 (Silver)
2016-12-15	6248628851	Refund	106-5412411-9667438	DJR-EAJ-9EG	1	amazon.com	Amazon	BENSON	MN	56215-1461	0	-22.08	0	0	0	0	22.08	0	0	0	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-15	6248628851	Order	111-3765863-6717867	AXM-A06-IFU	1	amazon.com	Amazon	EAGLE RIVER	AK	99577-8005	109.94	0	0	0	0	-8.80	-3.72	0	0	97.42	Garmin Nuvi 58LM 5-Inch GPS Navigator
2016-12-15	6248628851	Order	102-0552794-1829808	7DF-L9N-T1Z	1	amazon.com	Amazon	LEBANON	IN	46052	359.95	0	0	0	0	-28.80	-9.44	0	0	321.71	Magnavox MDR867H HD DVR/DVD Recorder with Digital Tuner (Black)
2016-12-15	6248628851	Adjustment		4C-LVWY-H6TD	1						0	0	0	0	0	0	0	0	64.61	64.61	FBA Inventory Reimbursement - Lost:Warehouse
2016-12-15	6248628851	Order	105-4706863-4767457	YLP-CO7-MYJ	1	amazon.com	Amazon	MOSHEIM	TN	37818-6107	77.98	0	0	0	0	-6.24	-2.88	0	0	68.86	Canon PowerShot ELPH 160 (Silver)
2016-12-15	6248628851	Order	112-6959073-9253862	LGX-M8L-VNK	1	amazon.com	Amazon	NAPLES	FL	34104	598.89	0	0	0	0	-54.91	-10.14	0	0	533.84	Autel Robotics X-Star Drone with 4K Camera & Wi-Fi HD Live View (Orange)
2016-12-15	6248628851	Transfer									0	0	0	0	0	0	0	0	-24,886.42	-24,886.42	To your account ending in: 2921, Federal ACH Trace ID: 091000015071590
2016-12-15	6248628851	Order	109-7623858-4629824	FQT-Z5W-WQ8	1	amazon.com	Amazon	Soldotna	Alaska	99669	297.99	10.99	0	0	0	-23.84	-17.51	0	0	267.63	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-15	6248628851	Order	102-7504479-0394661	LGX-M8L-VNK	1	amazon.com	Amazon	Westfield	Indiana	46074	598.89	0	0	0	0	-54.91	-10.14	0	0	533.84	Autel Robotics X-Star Drone with 4K Camera & Wi-Fi HD Live View (Orange)
2016-12-15	6248628851	Order	104-1662415-1300253	DJR-EAJ-9EG	1	amazon.com	Amazon	YARMOUTH PORT	MA	02675-1546	258.99	0	0	0	0	-20.72	-9.44	0	0	228.83	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-16	6248628851	Order	107-0224867-5237071	LGX-M8L-VNK	1	amazon.com	Amazon	NEW YORK	NY	10013	598.89	0	0	0	0	-54.91	-10.14	0	0	533.84	Autel Robotics X-Star Drone with 4K Camera & Wi-Fi HD Live View (Orange)
2016-12-16	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-3.54	-3.54	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-16	6248628851	Order	108-9824135-7568206	18C-NQA-647	1	amazon.com	Amazon	SAN DIEGO	CA	92129-2904	97.99	0	0	0	0	-14.70	-9.09	0	0	74.20	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Chili Red
2016-12-16	6248628851	Order	112-7022379-8088243	DJR-EAJ-9EG	1	amazon.com	Amazon	NORTH CHESTERFIELD	VA	23236-1389	258.99	0	0	0	0	-20.72	-9.44	0	0	228.83	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-16	6248628851	Order	107-3738156-6929000	7DF-L9N-T1Z	1	amazon.com	Amazon	CLIFTON PARK	NEW YORK	12065-5667	359.95	13.27	0	0	0	-28.80	-22.71	0	0	321.71	Magnavox MDR867H HD DVR/DVD Recorder with Digital Tuner (Black)
2016-12-16	6248628851	Order	113-6882831-3063450	LGX-M8L-VNK	1	amazon.com	Amazon	HIGHLAND	CA	92346-5755	598.89	12.83	0	-12.83	0	-54.91	-10.14	0	0	533.84	Autel Robotics X-Star Drone with 4K Camera & Wi-Fi HD Live View (Orange)
2016-12-16	6248628851	Order	107-9662534-4817846	DJR-EAJ-9EG	1	amazon.com	Amazon	UNION	MO	63084-3042	258.99	0	0	0	0	-20.72	-9.44	0	0	228.83	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-16	6248628851	Order	109-6232206-7335422	YLP-CO7-MYJ	1	amazon.com	Amazon	Arlington	VA	22203	76.94	0	0	0	0	-6.16	-2.88	0	0	67.90	Canon PowerShot ELPH 160 (Silver)
2016-12-16	6248628851	Order	106-6753546-7083457	YOQ-YQO-RR6	1	amazon.com	Amazon	ASHEVILLE	NC	28803-3196	112.99	0	0	0	0	-16.95	-11.19	0	0	84.85	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-16	6248628851	Order	113-1640999-9316244	FQT-Z5W-WQ8	1	amazon.com	Amazon	NEW YORK	NY	10002-2245	297.99	0	0	0	0	-23.84	-6.52	0	0	267.63	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-16	6248628851	Order	108-6620999-0310612	DJR-EAJ-9EG	1	amazon.com	Amazon	CHAGRIN FALLS	OH	44023-5121	263.99	0	0	0	0	-21.12	-9.44	0	0	233.43	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-16	6248628851	Order	111-1177295-6926603	XWZ-IMR-COU	1	amazon.com	Amazon	Clarion	PA	16214	299.99	0	0	0	0	-24.00	-9.79	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-16	6248628851	Order	109-9267027-1221022	XWZ-IMR-COU	1	amazon.com	Amazon	YOUNGSTOWN	OH	44511-3665	299.99	0	0	0	0	-24.00	-9.79	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-16	6248628851	Order	102-7032311-3501833	FQT-Z5W-WQ8	1	amazon.com	Amazon	tucson	az	85718	295.99	0	0	0	0	-23.68	-6.52	0	0	265.79	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-16	6248628851	Order	107-3444421-4395444	DJR-EAJ-9EG	1	amazon.com	Amazon	FAIRLAWN	Ohio	44333	258.99	0	0	0	0	-20.72	-9.44	0	0	228.83	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-16	6248628851	Order	102-3664269-3191427	1SM-OAR-XKK	1	amazon.com	Amazon	Macomb	Michigan	48042	92.99	0	0	0	0	-13.95	-2.88	0	0	76.16	Cuisinart CPP-200 International Chef Crepe/Pizzelle/Pancake Plus
2016-12-16	6248628851	Order	108-3418360-6449852	18C-NQA-647	1	amazon.com	Amazon	Katy	Tx	77494	97.99	0	0	0	0	-14.70	-9.09	0	0	74.20	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Chili Red
2016-12-16	6248628851	Order	002-5380313-8540204	566-WOI-KTC	1	amazon.com	Amazon	Jackson	MI	49201-8606	145.25	0	0	0	0	-11.62	-3.72	0	0	129.91	Samsung Galaxy J7 - No Contract Phone - White - (Boost Mobile)
2016-12-16	6248628851	Order	115-6299092-4776223	LGX-M8L-VNK	1	amazon.com	Amazon	JACKSONVILLE	FL	32210-3710	598.89	0	0	0	0	-54.91	-10.14	0	0	533.84	Autel Robotics X-Star Drone with 4K Camera & Wi-Fi HD Live View (Orange)
2016-12-16	6248628851	Order	116-0848795-0033832	XWZ-IMR-COU	1	amazon.com	Amazon	KENNESAW	GA	30152-7653	299.99	0	0	0	0	-24.00	-9.79	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-17	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-30.11	-30.11	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-17	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.26	-4.26	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-17	6248628851	Service Fee									0	0	0	0	0	0	0	0	-2.10	-2.10	FBA Inventory Placement Service Fee
2016-12-17	6248628851	Order	103-8807817-4841815	7DF-L9N-T1Z	1	amazon.com	Amazon	Hyde Park	MA	02136-2209	359.95	0	0	0	0	-28.80	-9.44	0	0	321.71	Magnavox MDR867H HD DVR/DVD Recorder with Digital Tuner (Black)
2016-12-17	6248628851	Refund	107-2947260-2860221	VY8-4FT-HNK	1	amazon.com	Amazon	CHANDLER	AZ	85224-7556	-148.99	0	0	0	0	17.88	0	0	0	-131.11	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-12-17	6248628851	Service Fee									0	0	0	0	0	0	0	0	-0.90	-0.90	FBA Inventory Placement Service Fee
2016-12-17	6248628851	Refund	105-9346225-0449035	1Z9-N1F-NZP	1	amazon.com	Amazon	OAK HARBOR	WA	98277-8553	-239.90	0	0	0	0	23.79	0	0	0	-216.11	DEWALT DCK281D2 20V Max XR Lithium Ion Brushless Compact Drill/Driver & Impact Driver Combo Kit
2016-12-17	6248628851	Order	113-0845309-1373850	HZU-PHZ-UFP	1	amazon.com	Amazon	YUCAIPA	CA	92399-6302	639.99	0	0	0	0	-51.20	-14.69	0	0	574.10	Samsung - SDH-C75100 16 Channel 1080p HD 2TB Security System with 10 Cameras
2016-12-17	6248628851	Order	106-2440697-0005069	9H8-VKD-TKG	1	amazon.com	Amazon	NEWTON	KS	67114-3205	320.29	0	0	0	0	-38.43	-12.94	0	0	268.92	DEWALT DCK421D2 20V MAX Lithium-Ion 4-Tool Combo Kit, 2.0Ah
2016-12-17	6248628851	Service Fee									0	0	0	0	0	0	0	0	-1.50	-1.50	FBA Inventory Placement Service Fee
2016-12-17	6248628851	Order	104-4901871-9273812	ROB-B7C-SII	1	amazon.com	Amazon	VIRGINIA BEACH	VA	23451-4755	127.99	0	0	0	0	-10.24	-4.07	0	0	113.68	Ubiquiti Networks Unifi 802.11ac Dual-Radio PRO Access Point (UAP-AC-PRO-US)
2016-12-17	6248628851	Order	109-6602569-5719468	YOQ-YQO-RR6	1	amazon.com	Amazon	Wilmington	California	90744	109.99	0	0	0	0	-16.50	-11.19	0	0	82.30	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-18	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-22.24	-22.24	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-18	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-50.92	-50.92	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-18	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-30.81	-30.81	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-18	6248628851	Order	107-8211450-1070659	DJR-EAJ-9EG	1	amazon.com	Amazon	OAK VIEW	CA	93022-9754	263.99	0	0	0	0	-21.12	-9.44	0	0	233.43	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-18	6248628851	Refund	110-1003172-2869816	566-WOI-KTC	1	amazon.com	Amazon	Chesapeake	VA	23322	-145.33	0	0	0	0	9.30	0	0	0	-136.03	Samsung Galaxy J7 - No Contract Phone - White - (Boost Mobile)
2016-12-18	6248628851	Order	103-9925033-1057810	566-WOI-KTC	1	amazon.com	Amazon	Doral	FL	33126-1112	145.25	3.99	0	0	0	-11.62	-7.71	0	0	129.91	Samsung Galaxy J7 - No Contract Phone - White - (Boost Mobile)
2016-12-18	6248628851	Order	106-3542894-6189026	DJR-EAJ-9EG	1	amazon.com	Amazon	CHESAPEAKE,	VIRGINIA	23321-2033	263.99	0	0	0	0	-21.12	-9.44	0	0	233.43	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-18	6248628851	Order	114-2049973-9397044	XWZ-IMR-COU	1	amazon.com	Amazon	Downingtown	PA	19335-1258	279.99	0	0	0	0	-22.40	-9.79	0	0	247.80	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-18	6248628851	Order	103-1982196-0243432	SK2-BD8-ERJ	1	amazon.com	Amazon	LOS ANGELES	CA	90043-2023	45.99	0	0	0	0	-3.68	-3.72	0	0	38.59	Samsung J1 (Verizon LTE Prepaid)
2016-12-18	6248628851	Order	002-5373613-2338640	FQT-Z5W-WQ8	1	amazon.com	Amazon	MCALLEN	TX	78503-5414	299.99	9.34	0	-9.34	0	-24.00	-6.52	0	0	269.47	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-18	6248628851	Order	111-9803883-6871408	1SM-OAR-XKK	1	amazon.com	Amazon	FURLONG	PA	18925-1222	89.99	0	0	0	0	-13.50	-2.88	0	0	73.61	Cuisinart CPP-200 International Chef Crepe/Pizzelle/Pancake Plus
2016-12-19	6248628851	Order	110-6215269-2134634	FQT-Z5W-WQ8	1	amazon.com	Amazon	SAINT LOUIS	MO	63118-1739	293.99	0	4.99	0	0	-23.52	-11.51	0	0	263.95	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-19	6248628851	Order	105-4144587-2017042	DJR-EAJ-9EG	1	amazon.com	Amazon	PALATINE	IL	60074-1752	263.99	0	0	0	0	-21.12	-9.44	0	0	233.43	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-19	6248628851	Order	115-3187964-7701021	7DF-L9N-T1Z	1	amazon.com	Amazon	HOUSTON	TX	77055-5422	359.95	41.69	0	0	0	-28.80	-51.13	0	0	321.71	Magnavox MDR867H HD DVR/DVD Recorder with Digital Tuner (Black)
2016-12-19	6248628851	Refund	113-5977885-7322647	XWZ-IMR-COU	1	amazon.com	Amazon	WEATHERFORD	TEXAS	76086-5123	-279.99	0	0	0	0	17.92	0	0	0	-262.07	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-19	6248628851	Order	102-6442782-9984224	XWZ-IMR-COU	1	amazon.com	Amazon	MARATHON	FLORIDA	33050-3373	299.99	11.03	0	0	0	-24.00	-20.82	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-19	6248628851	Order	112-9363957-7181860	XWZ-IMR-COU	1	amazon.com	Amazon	arlington	MA	02474	299.99	0	0	0	0	-24.00	-9.79	0	0	266.20	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-19	6248628851	Order	113-0555662-2505853	DJR-EAJ-9EG	1	amazon.com	Amazon	Byram	MS	39272-9165	263.99	0	0	0	0	-21.12	-9.44	0	0	233.43	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-19	6248628851	Order	111-7053884-8319449	MCR-7IW-DDE	1	amazon.com	Amazon	BELLINGHAM	WASHINGTON	98226-2206	178.89	0	0	0	0	-15.66	-4.23	0	0	159.00	PlayStation 3 500 GB System
2016-12-19	6248628851	Order	106-6296903-4324227	XWZ-IMR-COU	1	amazon.com	Amazon	Abilene	TX	79601	279.99	0	0	0	0	-22.40	-9.79	0	0	247.80	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-19	6248628851	Order	103-4631862-9781817	DJR-EAJ-9EG	1	amazon.com	Amazon	PINCKNEY	MI	48169-8864	261.95	12.47	0	0	0	-20.96	-21.91	0	0	231.55	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-19	6248628851	Order	113-0343090-4619443	YOQ-YQO-RR6	1	amazon.com	Amazon	Newtown	Pa	18940	109.99	0	0	0	0	-16.50	-11.19	0	0	82.30	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-19	6248628851	Order	109-8588815-7092200	YOQ-YQO-RR6	1	amazon.com	Amazon	WEST NEWBURY	MA	01985-1214	109.99	0	0	0	0	-16.50	-11.19	0	0	82.30	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-19	6248628851	Order	113-2763355-7549048	FQT-Z5W-WQ8	1	amazon.com	Amazon	BROOKLYN	NY	11225-4826	291.98	19.80	0	0	0	-23.36	-26.32	0	0	262.10	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-19	6248628851	Order	116-0710929-6182629	YOQ-YQO-RR6	1	amazon.com	Amazon	TERRELL	TX	75160-2740	109.99	0	0	0	0	-16.50	-11.19	0	0	82.30	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-19	6248628851	Service Fee									0	0	0	0	0	0	0	0	-8.10	-8.10	FBA Inventory Placement Service Fee
2016-12-19	6248628851	Service Fee									0	0	0	0	0	0	0	0	-0.30	-0.30	FBA Inventory Placement Service Fee
2016-12-19	6248628851	Order	108-0139924-0788214	DJR-EAJ-9EG	1	amazon.com	Amazon	Saint Louis	MO	63141	261.95	0	0	0	0	-20.96	-9.44	0	0	231.55	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-19	6248628851	Order	110-1226584-3369062	DJR-EAJ-9EG	1	amazon.com	Amazon	WOODBURY	MN	55129-2301	259.99	0	0	0	0	-20.80	-9.44	0	0	229.75	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-19	6248628851	Service Fee									0	0	0	0	0	0	0	0	-4.50	-4.50	FBA Inventory Placement Service Fee
2016-12-19	6248628851	Order	115-7104021-9859447	SBZ-L02-CNW	1	amazon.com	Amazon	Stockdale	TEXAS	78160	259.79	11.99	0	0	0	-22.13	-18.07	0	0	231.58	Xbox One 1TB Console - Tom Clancy's The Division Bundle
2016-12-19	6248628851	Order	112-8165776-3900259	DJR-EAJ-9EG	1	amazon.com	Amazon	PIKEVILLE	NC	27863-8567	259.99	0	0	0	0	-20.80	-9.44	0	0	229.75	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-20	6248628851	Order	109-9502141-7179467	2N5-UHR-JLC	1	amazon.com	Amazon	thorsby	Al	35171	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-20	6248628851	Order	103-5002623-2381011	XWZ-IMR-COU	1	amazon.com	Amazon	WILLISTON	FLORIDA	32696-4411	279.99	0	0	0	0	-22.40	-9.79	0	0	247.80	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-20	6248628851	Order	002-9575141-7443424	FQT-Z5W-WQ8	1	amazon.com	Amazon	Lynnfield	MA	01940-1062	289.98	0	0	0	0	-23.20	-6.52	0	0	260.26	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-20	6248628851	Order	103-8412069-4174650	XWZ-IMR-COU	1	amazon.com	Amazon	NEW YORK	NY	10023-7849	279.99	0	0	0	0	-22.40	-9.79	0	0	247.80	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-20	6248628851	Order	106-9889613-4351418	FQT-Z5W-WQ8	1	amazon.com	Amazon	Miami	Florida	33172	291.98	0	0	0	0	-23.36	-6.52	0	0	262.10	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-20	6248628851	Order	107-4375993-1047461	QOB-G7L-UYH	1	amazon.com	Amazon	WEEHAWKEN	NJ	07086-6946	500.00	0	4.49	0	35.31	-41.35	-4.49	-1.02	0	492.94	Nintendo Wii U 32GB Mario Kart 8 (Pre-Installed) Deluxe Set
2016-12-20	6248628851	Order	115-2271367-7312268	2N5-UHR-JLC	1	amazon.com	Amazon	shawnee	OK	74804	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-20	6248628851	Order	114-0580694-0049850	QOB-G7L-UYH	1	amazon.com	Amazon	PEWAUKEE	WI	53072-4835	549.99	0	0	0	0	-45.35	0	0	0	504.64	Nintendo Wii U 32GB Mario Kart 8 (Pre-Installed) Deluxe Set
2016-12-20	6248628851	Order	103-4635388-6703456	DJR-EAJ-9EG	1	amazon.com	Amazon	KENSINGTON	MD	20895-1329	258.99	12.47	0	0	0	-20.72	-21.91	0	0	228.83	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-20	6248628851	Service Fee									0	0	0	0	0	0	0	0	-7.20	-7.20	FBA Inventory Placement Service Fee
2016-12-20	6248628851	Order	111-8509598-4861837	XWZ-IMR-COU	1	amazon.com	Amazon	PALM BEACH GARDENS	FL	33418-1731	289.99	18.51	0	0	0	-23.20	-28.30	0	0	257.00	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-20	6248628851	Order	104-9958773-2647456	XWZ-IMR-COU	1	amazon.com	Amazon	DURHAM	NC	27712-1611	289.99	0	0	0	0	-23.20	-9.79	0	0	257.00	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-20	6248628851	Order	112-3898464-8721865	FQT-Z5W-WQ8	1	amazon.com	Amazon	ENFIELD	CT	06082	289.79	13.78	0	0	0	-23.18	-20.30	0	0	260.09	Xbox One S Battlefield 1 Special Edition Bundle, Storm Grey (500GB)
2016-12-20	6248628851	Order	106-3246857-7741841	XWZ-IMR-COU	1	amazon.com	Amazon	MANSFIELD	OH	44905	279.99	7.45	0	0	0	-22.40	-17.24	0	0	247.80	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-20	6248628851	Order	112-4724274-4966605	DJR-EAJ-9EG	1	amazon.com	Amazon	SPRINGFIELD GARDENS	NY	11413-3508	259.99	0	0	0	0	-20.80	-9.44	0	0	229.75	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-20	6248628851	Order	105-5983640-6915446	2N5-UHR-JLC	1	amazon.com	Amazon	South Beloit	IL	61080-9545	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-20	6248628851	Order	116-8017437-3791455	2N5-UHR-JLC	1	amazon.com	Amazon	RICHMOND	TX	77406-3490	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	116-4000239-1159455	DJR-EAJ-9EG	1	amazon.com	Amazon	Lansdale	PA	19446	259.99	12.47	0	0	0	-20.80	-21.91	0	0	229.75	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-21	6248628851	Order	114-6296914-5989848	2N5-UHR-JLC	1	amazon.com	Amazon	CROFTON	MD	21114-3241	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	105-3542318-6118642	2N5-UHR-JLC	1	amazon.com	Amazon	KITTY HAWK	NC	27949-4375	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	105-2782263-0994603	2N5-UHR-JLC	1	amazon.com	Amazon	NEW YORK	NY	10021-4747	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	108-3266003-8097030	2N5-UHR-JLC	1	amazon.com	Amazon	NORTH SMITHFIELD	RHODE ISLAND	02896-9322	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	116-4135067-5725016	2N5-UHR-JLC	1	amazon.com	Amazon	MOORPARK	CA	93021-2909	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	105-4446467-9356243	MCR-7IW-DDE	1	amazon.com	Amazon	Carthage	Tennessee	37030	178.89	0	4.99	0	0	-15.66	-9.22	0	0	159.00	PlayStation 3 500 GB System
2016-12-21	6248628851	Order	114-7020986-7457819	DJR-EAJ-9EG	1	amazon.com	Amazon	DE FOREST	WI	53532-2125	259.99	12.47	0	0	0	-20.80	-21.91	0	0	229.75	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-21	6248628851	Order	108-2538322-2402636	2N5-UHR-JLC	1	amazon.com	Amazon	Rocky River	OH	44116	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	111-7733631-9553862	2N5-UHR-JLC	1	amazon.com	Amazon	LOVES PARK	ILLINOIS	61111-4051	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-23.61	-23.61	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-21	6248628851	FBA Inventory Fee									0	0	0	0	0	0	0	0	-38.94	-38.94	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-21	6248628851	Order	115-4249510-1333052	DJR-EAJ-9EG	1	amazon.com	Amazon	WENDELL	NC	27591-7040	259.99	0	0	0	0	-20.80	-9.44	0	0	229.75	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-21	6248628851	Order	113-2284629-2987423	9TE-G2G-XY7	1	amazon.com	Amazon	WICHITA	KS	67202-1156	209.65	0	0	0	0	-16.77	-3.72	0	0	189.16	Garmin Virb X
2016-12-21	6248628851	Order	115-6378949-7293841	2N5-UHR-JLC	1	amazon.com	Amazon	HARRISON	NY	10528-2400	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	102-5607727-0186661	MCR-7IW-DDE	1	amazon.com	Amazon	Drummonds	TN	38023	178.89	0	0	0	0	-15.66	-4.23	0	0	159.00	PlayStation 3 500 GB System
2016-12-21	6248628851	Order	107-0373711-7288201	2N5-UHR-JLC	1	amazon.com	Amazon	HOUSTON	TX	77095-6608	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	104-6878500-7508261	2N5-UHR-JLC	1	amazon.com	Amazon	SOUTH EUCLID	OH	44118-2338	79.95	0	0	0	0	-11.99	-9.09	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
2016-12-21	6248628851	Order	111-9427446-8738621	2N5-UHR-JLC	1	amazon.com	Amazon	KINGSTON,	WA	98346-9354	79.95	0	4.99	0	0	-11.99	-14.08	0	0	58.87	Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker, Platinum
